TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Age Group,Price Level,Month,Dayname
T00245,C5861,Female,43,Lucknow,Electronics,5,731,2023-07-31,UPI,3655,Senior,Medium,July,Monday
T00246,C4566,Female,45,Bengaluru,Electronics,4,202,2023-04-21,Cash,808,Senior,Low,April,Friday
T00247,C1958,Female,48,Jaipur,Books,1,4762,2023-10-11,UPI,4762,Senior,Expensive,October,Wednesday
T00248,C9883,Male,42,Jaipur,Sports,4,3511,2023-05-08,Wallet,14044,Senior,High,May,Monday
T00249,C1998,Other,18,Pune,Books,1,1326,2023-01-07,Cash,1326,young Adult,Medium,January,Saturday
T00250,C6138,Other,20,Delhi,Electronics,3,1594,2023-01-19,Wallet,4782,young Adult,High,January,Thursday
T00251,C1936,Other,52,Lucknow,Sports,4,3948,2023-01-11,UPI,15792,Senior,Expensive,January,Wednesday
T00252,C1821,Male,30,Kolkata,Fashion,4,1247,2023-09-27,UPI,4988,Adult,Medium,September,Wednesday
T00253,C8811,Other,64,Ahmedabad,Beauty,3,4420,2023-02-22,UPI,13260,Senior,Expensive,February,Wednesday
T00254,C9238,Other,41,Pune,Fashion,1,2553,2023-09-14,UPI,2553,Senior,High,September,Thursday
T00255,C9701,Female,18,Delhi,Groceries,5,3951,2023-07-23,Card,19755,young Adult,Expensive,July,Sunday
T00256,C3579,Other,38,Bengaluru,Fashion,4,3471,2023-09-06,UPI,13884,Adult,High,September,Wednesday
T00257,C1931,Female,66,Bengaluru,Books,4,2863,2023-01-22,Wallet,11452,Senior,High,January,Sunday
T00258,C9320,Male,51,Jaipur,Sports,3,3737,2023-03-22,Cash,11211,Senior,High,March,Wednesday
T00259,C2312,Female,30,Pune,Electronics,5,208,2023-05-25,UPI,1040,Adult,Low,May,Thursday
T00260,C4044,Other,19,Jaipur,Beauty,1,2449,2023-06-04,Wallet,2449,young Adult,High,June,Sunday
T00261,C2122,Other,61,Kolkata,Electronics,2,1011,2023-01-13,UPI,2022,Senior,Medium,January,Friday
T00262,C2113,Female,18,Bengaluru,Fashion,1,1377,2023-04-28,Card,1377,young Adult,Medium,April,Friday
T00263,C4853,Other,58,Jaipur,Sports,3,591,2023-11-20,Card,1773,Senior,Medium,November,Monday
T00264,C7615,Female,64,Lucknow,Books,4,363,2023-12-19,UPI,1452,Senior,Medium,December,Tuesday
T00265,C2964,Other,33,Ahmedabad,Beauty,5,1521,2023-05-07,Wallet,7605,Adult,High,May,Sunday
T00266,C5033,Female,32,Kolkata,Furniture,4,4222,2023-01-18,UPI,16888,Adult,Expensive,January,Wednesday
T00267,C1651,Female,62,Kolkata,Groceries,3,1413,2023-05-20,Card,4239,Senior,Medium,May,Saturday
T00268,C2343,Male,40,Jaipur,Beauty,1,189,2023-03-05,Wallet,189,Adult,Low,March,Sunday
T00269,C7868,Female,37,Kolkata,Sports,4,3347,2023-07-13,Cash,13388,Adult,High,July,Thursday
T00270,C9565,Female,26,Kolkata,Fashion,2,3570,2023-12-02,UPI,7140,Adult,High,December,Saturday
T00271,C6183,Male,24,Pune,Furniture,3,3821,2023-07-25,UPI,11463,young Adult,Expensive,July,Tuesday
T00272,C5272,Other,42,Pune,Beauty,1,4639,2023-03-09,Card,4639,Senior,Expensive,March,Thursday
T00273,C4346,Female,50,Kolkata,Electronics,5,2213,2023-05-19,UPI,11065,Senior,High,May,Friday
T00274,C6147,Male,55,Lucknow,Fashion,1,4786,2023-02-13,UPI,4786,Senior,Expensive,February,Monday
T00275,C4910,Male,37,Hyderabad,Books,2,4211,2023-02-09,Cash,8422,Adult,Expensive,February,Thursday
T00276,C5351,Female,28,Lucknow,Groceries,4,2607,2023-02-07,Cash,10428,Adult,High,February,Tuesday
T00277,C7484,Other,22,Jaipur,Furniture,1,1962,2023-09-16,Wallet,1962,young Adult,High,September,Saturday
T00278,C3144,Male,70,Hyderabad,Furniture,2,3570,2023-12-27,UPI,7140,Senior,High,December,Wednesday
T00279,C5915,Female,20,Pune,Fashion,2,1384,2023-08-01,Wallet,2768,young Adult,Medium,August,Tuesday
T00280,C8491,Male,37,Jaipur,Sports,2,2326,2023-01-11,Card,4652,Adult,High,January,Wednesday
T00281,C6180,Other,36,Chennai,Fashion,3,853,2023-01-08,Wallet,2559,Adult,Medium,January,Sunday
T00282,C2188,Female,47,Kolkata,Furniture,3,4372,2023-10-05,Card,13116,Senior,Expensive,October,Thursday
T00283,C1152,Female,64,Ahmedabad,Electronics,1,3192,2023-11-06,UPI,3192,Senior,High,November,Monday
T00284,C8508,Other,51,Ahmedabad,Books,1,1125,2023-03-19,Wallet,1125,Senior,Medium,March,Sunday
T00285,C2638,Other,56,Pune,Groceries,1,1835,2023-02-18,UPI,1835,Senior,High,February,Saturday
T00286,C2200,Male,51,Mumbai,Electronics,4,3380,2023-10-29,UPI,13520,Senior,High,October,Sunday
T00287,C9808,Female,39,Mumbai,Furniture,4,558,2023-07-20,Wallet,2232,Adult,Medium,July,Thursday
T00288,C4492,Male,45,Chennai,Electronics,1,1893,2023-04-10,UPI,1893,Senior,High,April,Monday
T00289,C9288,Female,61,Lucknow,Sports,5,3313,2023-11-07,Card,16565,Senior,High,November,Tuesday
T00290,C5345,Male,26,Mumbai,Fashion,3,1604,2023-06-09,Card,4812,Adult,High,June,Friday
T00291,C3170,Female,39,Jaipur,Furniture,3,4681,2023-06-15,UPI,14043,Adult,Expensive,June,Thursday
T00292,C6718,Other,49,Bengaluru,Books,2,732,2023-08-06,Cash,1464,Senior,Medium,August,Sunday
T00293,C2127,Male,40,Chennai,Groceries,1,3937,2023-09-20,Cash,3937,Adult,Expensive,September,Wednesday
T00294,C5002,Female,66,Mumbai,Beauty,4,4010,2023-01-12,Card,16040,Senior,Expensive,January,Thursday
T00295,C7054,Female,30,Chennai,Groceries,2,2665,2023-06-04,UPI,5330,Adult,High,June,Sunday
T00296,C5669,Male,28,Hyderabad,Sports,3,3418,2023-05-21,UPI,10254,Adult,High,May,Sunday
T00297,C3584,Other,69,Hyderabad,Beauty,1,3216,2023-08-23,Card,3216,Senior,High,August,Wednesday
T00298,C8179,Other,43,Kolkata,Electronics,3,1450,2023-04-14,Wallet,4350,Senior,Medium,April,Friday
T00299,C9900,Male,19,Mumbai,Electronics,5,547,2023-02-21,Cash,2735,young Adult,Medium,February,Tuesday
T00300,C5956,Male,32,Chennai,Groceries,2,3143,2023-05-16,Card,6286,Adult,High,May,Tuesday
T00301,C9666,Female,32,Jaipur,Furniture,1,3575,2023-12-02,Cash,3575,Adult,High,December,Saturday
T00302,C1128,Female,64,Jaipur,Electronics,5,1695,2023-10-23,Cash,8475,Senior,High,October,Monday
T00303,C5905,Other,26,Jaipur,Furniture,5,2311,2023-08-30,Wallet,11555,Adult,High,August,Wednesday
T00304,C2697,Other,31,Lucknow,Groceries,4,988,2023-07-12,UPI,3952,Adult,Medium,July,Wednesday
T00305,C3200,Other,64,Lucknow,Furniture,1,955,2023-05-30,Card,955,Senior,Medium,May,Tuesday
T00306,C5333,Male,19,Bengaluru,Sports,4,737,2023-08-08,UPI,2948,young Adult,Medium,August,Tuesday
T00307,C2891,Male,55,Delhi,Beauty,5,3071,2023-02-17,UPI,15355,Senior,High,February,Friday
T00308,C2753,Male,50,Mumbai,Groceries,1,2848,2023-04-24,Wallet,2848,Senior,High,April,Monday
T00309,C3546,Other,28,Ahmedabad,Beauty,1,329,2023-07-28,Card,329,Adult,Medium,July,Friday
T00310,C5462,Other,25,Kolkata,Books,1,2062,2023-10-15,Wallet,2062,young Adult,High,October,Sunday
T00311,C5616,Other,41,Bengaluru,Furniture,1,2411,2023-05-23,Cash,2411,Senior,High,May,Tuesday
T00312,C4450,Other,63,Bengaluru,Fashion,4,1433,2023-09-05,UPI,5732,Senior,Medium,September,Tuesday
T00313,C6617,Male,59,Chennai,Sports,3,4536,2023-05-26,Cash,13608,Senior,Expensive,May,Friday
T00314,C4335,Female,68,Kolkata,Furniture,1,972,2023-12-26,UPI,972,Senior,Medium,December,Tuesday
T00315,C5325,Male,20,Lucknow,Groceries,2,635,2023-10-01,Card,1270,young Adult,Medium,October,Sunday
T00316,C9280,Female,42,Hyderabad,Books,1,1835,2023-09-17,Wallet,1835,Senior,High,September,Sunday
T00317,C9004,Female,58,Hyderabad,Furniture,4,4991,2023-05-06,Cash,19964,Senior,Expensive,May,Saturday
T00318,C5114,Male,34,Chennai,Fashion,1,189,2023-07-15,Card,189,Adult,Low,July,Saturday
T00319,C1832,Male,67,Chennai,Books,3,2632,2023-01-09,Card,7896,Senior,High,January,Monday
T00320,C2512,Male,52,Delhi,Electronics,5,1637,2023-09-12,UPI,8185,Senior,High,September,Tuesday
T00321,C7939,Other,57,Lucknow,Books,4,4619,2023-07-21,Cash,18476,Senior,Expensive,July,Friday
T00322,C5533,Male,21,Pune,Books,1,1752,2023-07-10,Wallet,1752,young Adult,High,July,Monday
T00323,C1722,Other,56,Lucknow,Furniture,1,365,2023-10-07,Card,365,Senior,Medium,October,Saturday
T00324,C1058,Female,21,Hyderabad,Beauty,1,2068,2024-01-01,Card,2068,young Adult,High,January,Monday
T00325,C6464,Male,60,Delhi,Groceries,5,2305,2023-02-25,Card,11525,Senior,High,February,Saturday
T00326,C3143,Other,24,Kolkata,Fashion,1,796,2023-08-20,Card,796,young Adult,Medium,August,Sunday
T00327,C5291,Other,59,Ahmedabad,Electronics,3,4770,2023-04-25,Wallet,14310,Senior,Expensive,April,Tuesday
T00328,C3647,Other,19,Bengaluru,Beauty,4,4726,2023-10-23,Card,18904,young Adult,Expensive,October,Monday
T00329,C8239,Male,21,Ahmedabad,Furniture,4,467,2023-01-13,Card,1868,young Adult,Medium,January,Friday
T00330,C8007,Female,62,Lucknow,Beauty,1,4718,2023-07-23,Cash,4718,Senior,Expensive,July,Sunday
T00331,C1158,Male,25,Delhi,Electronics,5,4063,2023-04-29,UPI,20315,young Adult,Expensive,April,Saturday
T00332,C2832,Other,44,Lucknow,Furniture,4,474,2023-08-17,Card,1896,Senior,Medium,August,Thursday
T00333,C2232,Female,46,Chennai,Furniture,2,493,2023-07-09,Cash,986,Senior,Medium,July,Sunday
T00334,C3442,Female,42,Mumbai,Sports,5,2677,2023-09-02,Wallet,13385,Senior,High,September,Saturday
T00335,C9938,Female,25,Lucknow,Beauty,5,863,2023-10-16,Wallet,4315,young Adult,Medium,October,Monday
T00336,C1590,Female,53,Pune,Beauty,1,2628,2023-02-25,Wallet,2628,Senior,High,February,Saturday
T00337,C7049,Other,34,Delhi,Electronics,4,169,2023-11-26,Card,676,Adult,Low,November,Sunday
T00338,C3426,Other,48,Mumbai,Electronics,4,3021,2023-06-09,Wallet,12084,Senior,High,June,Friday
T00339,C8041,Female,62,Kolkata,Fashion,4,2413,2023-06-20,Card,9652,Senior,High,June,Tuesday
T00340,C3088,Female,27,Kolkata,Furniture,4,3361,2023-03-15,Wallet,13444,Adult,High,March,Wednesday
T00341,C1685,Female,31,Pune,Furniture,5,4197,2023-11-19,Wallet,20985,Adult,Expensive,November,Sunday
T00342,C6050,Female,62,Pune,Beauty,5,1696,2023-02-12,UPI,8480,Senior,High,February,Sunday
T00343,C6974,Other,61,Delhi,Sports,1,2676,2023-02-18,UPI,2676,Senior,High,February,Saturday
T00344,C1653,Female,58,Hyderabad,Electronics,3,3300,2023-10-15,UPI,9900,Senior,High,October,Sunday
T00345,C6862,Female,18,Lucknow,Beauty,1,3015,2023-03-28,Wallet,3015,young Adult,High,March,Tuesday
T00346,C4441,Male,37,Mumbai,Fashion,4,1161,2023-04-17,UPI,4644,Adult,Medium,April,Monday
T00347,C5088,Other,44,Pune,Electronics,5,897,2023-09-08,UPI,4485,Senior,Medium,September,Friday
T00348,C2684,Female,60,Mumbai,Groceries,3,2814,2023-10-31,Card,8442,Senior,High,October,Tuesday
T00349,C6794,Female,24,Chennai,Fashion,5,3436,2023-05-08,UPI,17180,young Adult,High,May,Monday
T00350,C7658,Male,60,Jaipur,Groceries,2,4225,2023-02-12,UPI,8450,Senior,Expensive,February,Sunday
T00351,C3532,Female,51,Mumbai,Fashion,1,927,2023-03-14,Cash,927,Senior,Medium,March,Tuesday
T00352,C4878,Female,35,Kolkata,Sports,1,4213,2023-07-26,Card,4213,Adult,Expensive,July,Wednesday
T00353,C3662,Female,57,Jaipur,Books,1,1330,2023-11-12,UPI,1330,Senior,Medium,November,Sunday
T00354,C3900,Male,56,Lucknow,Furniture,5,294,2023-08-31,Card,1470,Senior,Medium,August,Thursday
T00355,C7755,Other,62,Bengaluru,Electronics,1,4910,2023-09-25,Card,4910,Senior,Expensive,September,Monday
T00356,C1406,Male,26,Kolkata,Fashion,5,3230,2023-10-18,Cash,16150,Adult,High,October,Wednesday
T00357,C3938,Other,44,Jaipur,Books,2,4007,2023-04-30,Wallet,8014,Senior,Expensive,April,Sunday
T00358,C6442,Male,24,Hyderabad,Furniture,5,4903,2023-01-31,UPI,24515,young Adult,Expensive,January,Tuesday
T00359,C7745,Male,50,Bengaluru,Beauty,2,406,2023-09-10,Cash,812,Senior,Medium,September,Sunday
T00360,C5065,Female,64,Mumbai,Furniture,5,2476,2023-05-10,Card,12380,Senior,High,May,Wednesday
T00361,C5371,Other,57,Pune,Groceries,3,1420,2023-07-30,UPI,4260,Senior,Medium,July,Sunday
T00362,C3608,Other,25,Ahmedabad,Books,3,1341,2023-06-09,Card,4023,young Adult,Medium,June,Friday
T00363,C2771,Other,36,Lucknow,Beauty,4,3893,2023-06-22,Wallet,15572,Adult,Expensive,June,Thursday
T00364,C7267,Other,25,Lucknow,Books,4,745,2023-03-19,UPI,2980,young Adult,Medium,March,Sunday
T00365,C1634,Female,68,Jaipur,Sports,5,864,2023-01-19,Cash,4320,Senior,Medium,January,Thursday
T00366,C8711,Female,24,Delhi,Sports,4,1997,2023-06-14,Wallet,7988,young Adult,High,June,Wednesday
T00367,C4644,Male,49,Hyderabad,Groceries,2,1866,2023-12-19,Wallet,3732,Senior,High,December,Tuesday
T00368,C4269,Male,30,Pune,Books,2,1253,2023-10-17,Wallet,2506,Adult,Medium,October,Tuesday
T00369,C8541,Female,56,Chennai,Books,2,1419,2023-11-03,Wallet,2838,Senior,Medium,November,Friday
T00370,C6728,Male,30,Pune,Books,1,4209,2023-07-28,Cash,4209,Adult,Expensive,July,Friday
T00371,C6000,Female,67,Bengaluru,Beauty,1,4329,2023-01-03,Card,4329,Senior,Expensive,January,Tuesday
T00372,C4728,Other,34,Bengaluru,Furniture,2,4386,2023-05-18,Cash,8772,Adult,Expensive,May,Thursday
T00373,C4652,Male,51,Kolkata,Groceries,3,2896,2023-12-20,Wallet,8688,Senior,High,December,Wednesday
T00374,C1387,Female,30,Delhi,Furniture,5,3765,2023-04-18,Cash,18825,Adult,Expensive,April,Tuesday
T00375,C4164,Other,40,Ahmedabad,Beauty,4,1174,2023-10-15,UPI,4696,Adult,Medium,October,Sunday
T00376,C7528,Other,63,Lucknow,Sports,5,2877,2023-09-08,Wallet,14385,Senior,High,September,Friday
T00377,C6378,Other,44,Mumbai,Furniture,3,2482,2023-10-07,Card,7446,Senior,High,October,Saturday
T00378,C5564,Female,36,Jaipur,Furniture,3,3051,2023-09-13,Cash,9153,Adult,High,September,Wednesday
T00379,C2137,Female,28,Pune,Sports,5,3629,2023-06-10,UPI,18145,Adult,High,June,Saturday
T00380,C5573,Female,20,Chennai,Groceries,5,427,2023-11-30,Cash,2135,young Adult,Medium,November,Thursday
T00381,C6753,Other,53,Delhi,Fashion,2,3275,2023-05-01,UPI,6550,Senior,High,May,Monday
T00382,C9346,Other,49,Pune,Books,2,2058,2023-06-14,UPI,4116,Senior,High,June,Wednesday
T00383,C7548,Other,31,Jaipur,Furniture,4,1810,2023-08-25,Cash,7240,Adult,High,August,Friday
T00384,C9785,Female,62,Pune,Electronics,3,714,2023-12-29,Wallet,2142,Senior,Medium,December,Friday
T00385,C6425,Female,48,Bengaluru,Electronics,5,1348,2023-09-05,Wallet,6740,Senior,Medium,September,Tuesday
T00386,C1452,Male,39,Bengaluru,Groceries,3,4744,2023-09-21,Card,14232,Adult,Expensive,September,Thursday
T00387,C2889,Other,33,Ahmedabad,Furniture,3,4175,2023-10-12,Wallet,12525,Adult,Expensive,October,Thursday
T00388,C5279,Female,18,Jaipur,Furniture,3,897,2023-02-11,Card,2691,young Adult,Medium,February,Saturday
T00389,C3925,Male,18,Hyderabad,Fashion,1,222,2023-02-23,Wallet,222,young Adult,Low,February,Thursday
T00390,C5349,Male,60,Ahmedabad,Beauty,5,1268,2023-08-06,UPI,6340,Senior,Medium,August,Sunday
T00391,C1626,Other,23,Pune,Fashion,5,2635,2023-12-25,UPI,13175,young Adult,High,December,Monday
T00392,C2776,Other,25,Lucknow,Electronics,2,4582,2023-02-09,UPI,9164,young Adult,Expensive,February,Thursday
T00393,C8119,Female,54,Hyderabad,Electronics,1,814,2023-07-12,Card,814,Senior,Medium,July,Wednesday
T00394,C6663,Male,60,Jaipur,Beauty,2,4187,2023-03-07,Wallet,8374,Senior,Expensive,March,Tuesday
T00395,C6139,Other,49,Lucknow,Electronics,5,870,2023-01-07,Card,4350,Senior,Medium,January,Saturday
T00396,C8149,Other,27,Jaipur,Books,5,3825,2023-03-24,UPI,19125,Adult,Expensive,March,Friday
T00397,C9379,Male,23,Hyderabad,Electronics,1,2669,2023-09-24,Cash,2669,young Adult,High,September,Sunday
T00398,C2894,Other,67,Hyderabad,Furniture,4,1490,2023-03-04,Cash,5960,Senior,Medium,March,Saturday
T00399,C7311,Male,50,Delhi,Beauty,3,2521,2023-03-27,UPI,7563,Senior,High,March,Monday
T00400,C4114,Male,22,Chennai,Electronics,2,1422,2023-04-12,Cash,2844,young Adult,Medium,April,Wednesday
T00401,C5173,Other,64,Pune,Fashion,2,658,2023-08-13,Cash,1316,Senior,Medium,August,Sunday
T00402,C1727,Male,64,Kolkata,Furniture,2,2394,2023-02-28,Cash,4788,Senior,High,February,Tuesday
T00403,C8144,Male,24,Lucknow,Sports,1,4822,2023-01-20,Wallet,4822,young Adult,Expensive,January,Friday
T00404,C1027,Female,34,Delhi,Beauty,3,3076,2023-08-06,Card,9228,Adult,High,August,Sunday
T00405,C9518,Male,59,Delhi,Groceries,2,2994,2023-09-11,Card,5988,Senior,High,September,Monday
T00406,C9821,Other,32,Pune,Fashion,4,830,2023-03-29,Card,3320,Adult,Medium,March,Wednesday
T00407,C4228,Male,47,Pune,Groceries,4,682,2023-11-17,Card,2728,Senior,Medium,November,Friday
T00408,C6967,Male,36,Kolkata,Sports,5,1567,2023-09-26,Card,7835,Adult,High,September,Tuesday
T00409,C8066,Other,34,Kolkata,Sports,3,3874,2023-09-07,Cash,11622,Adult,Expensive,September,Thursday
T00410,C2146,Male,47,Hyderabad,Electronics,5,2213,2023-03-13,Wallet,11065,Senior,High,March,Monday
T00411,C6409,Male,21,Kolkata,Books,5,3976,2023-10-08,Cash,19880,young Adult,Expensive,October,Sunday
T00412,C6143,Male,24,Kolkata,Electronics,3,2197,2023-08-03,UPI,6591,young Adult,High,August,Thursday
T00413,C3041,Other,70,Lucknow,Beauty,5,3721,2023-07-24,Cash,18605,Senior,High,July,Monday
T00414,C5920,Female,29,Mumbai,Books,3,1250,2023-01-05,Cash,3750,Adult,Medium,January,Thursday
T00415,C9308,Female,20,Chennai,Sports,4,1115,2023-06-01,Wallet,4460,young Adult,Medium,June,Thursday
T00416,C6067,Male,36,Bengaluru,Books,3,4759,2023-03-02,Wallet,14277,Adult,Expensive,March,Thursday
T00417,C7691,Other,41,Kolkata,Furniture,2,4099,2023-08-11,Wallet,8198,Senior,Expensive,August,Friday
T00418,C6344,Other,69,Lucknow,Books,1,424,2023-05-31,Wallet,424,Senior,Medium,May,Wednesday
T00419,C7592,Other,61,Ahmedabad,Furniture,4,3077,2023-12-13,Wallet,12308,Senior,High,December,Wednesday
T00420,C5844,Other,38,Lucknow,Fashion,1,2448,2023-05-19,Card,2448,Adult,High,May,Friday
T00421,C3085,Female,45,Bengaluru,Groceries,4,3384,2023-09-25,UPI,13536,Senior,High,September,Monday
T00422,C4143,Other,65,Ahmedabad,Beauty,2,3450,2023-06-15,Card,6900,Senior,High,June,Thursday
T00423,C7888,Female,25,Mumbai,Furniture,1,1156,2023-11-11,Cash,1156,young Adult,Medium,November,Saturday
T00424,C7211,Male,24,Hyderabad,Furniture,2,3711,2023-07-10,UPI,7422,young Adult,High,July,Monday
T00425,C3851,Male,66,Hyderabad,Sports,2,3104,2023-10-16,UPI,6208,Senior,High,October,Monday
T00426,C5930,Other,20,Kolkata,Groceries,4,4298,2023-11-29,Card,17192,young Adult,Expensive,November,Wednesday
T00427,C7653,Other,18,Bengaluru,Sports,5,2669,2023-03-26,Wallet,13345,young Adult,High,March,Sunday
T00428,C9977,Female,26,Delhi,Groceries,2,3161,2023-03-14,UPI,6322,Adult,High,March,Tuesday
T00429,C1006,Male,60,Delhi,Books,2,783,2023-05-29,Wallet,1566,Senior,Medium,May,Monday
T00430,C5978,Male,59,Mumbai,Books,4,3484,2023-09-25,Cash,13936,Senior,High,September,Monday
T00431,C5700,Other,28,Hyderabad,Sports,3,4244,2023-12-17,Card,12732,Adult,Expensive,December,Sunday
T00432,C4443,Other,39,Lucknow,Sports,4,3787,2023-04-15,UPI,15148,Adult,Expensive,April,Saturday
T00433,C8043,Female,40,Bengaluru,Electronics,2,2253,2023-11-11,Wallet,4506,Adult,High,November,Saturday
T00434,C6279,Other,46,Chennai,Books,4,449,2024-01-01,Card,1796,Senior,Medium,January,Monday
T00435,C8618,Female,57,Mumbai,Electronics,2,567,2023-07-10,Card,1134,Senior,Medium,July,Monday
T00436,C8238,Male,35,Kolkata,Furniture,1,2105,2023-09-23,UPI,2105,Adult,High,September,Saturday
T00437,C8244,Other,64,Delhi,Electronics,3,4694,2023-11-06,Cash,14082,Senior,Expensive,November,Monday
T00438,C4501,Other,23,Chennai,Furniture,1,165,2023-05-09,UPI,165,young Adult,Low,May,Tuesday
T00439,C9375,Other,41,Ahmedabad,Furniture,1,1366,2023-08-30,Wallet,1366,Senior,Medium,August,Wednesday
T00440,C8752,Female,70,Ahmedabad,Groceries,3,962,2023-08-25,Cash,2886,Senior,Medium,August,Friday
T00441,C3780,Male,39,Mumbai,Books,1,2481,2023-04-18,UPI,2481,Adult,High,April,Tuesday
T00442,C2389,Male,29,Kolkata,Furniture,5,3178,2023-06-19,Cash,15890,Adult,High,June,Monday
T00443,C5649,Male,25,Hyderabad,Furniture,1,1396,2023-03-11,Cash,1396,young Adult,Medium,March,Saturday
T00444,C9445,Other,43,Jaipur,Furniture,2,4770,2023-03-26,Cash,9540,Senior,Expensive,March,Sunday
T00445,C6491,Male,43,Hyderabad,Electronics,3,3370,2023-09-26,UPI,10110,Senior,High,September,Tuesday
T00446,C2530,Male,47,Hyderabad,Electronics,4,697,2023-08-31,Cash,2788,Senior,Medium,August,Thursday
T00447,C4848,Male,35,Jaipur,Fashion,2,1927,2023-01-06,Card,3854,Adult,High,January,Friday
T00448,C6085,Other,42,Jaipur,Sports,5,3280,2023-06-12,Cash,16400,Senior,High,June,Monday
T00449,C4680,Other,62,Chennai,Beauty,3,3886,2023-08-02,Cash,11658,Senior,Expensive,August,Wednesday
T00450,C4262,Female,48,Jaipur,Books,1,865,2023-04-02,Cash,865,Senior,Medium,April,Sunday
T00451,C3414,Female,69,Ahmedabad,Books,1,2958,2023-03-18,UPI,2958,Senior,High,March,Saturday
T00452,C1400,Female,44,Lucknow,Groceries,2,3916,2023-08-29,Wallet,7832,Senior,Expensive,August,Tuesday
T00453,C1757,Female,59,Bengaluru,Beauty,2,3937,2023-02-04,UPI,7874,Senior,Expensive,February,Saturday
T00454,C5011,Male,69,Mumbai,Fashion,3,4483,2023-01-03,Cash,13449,Senior,Expensive,January,Tuesday
T00455,C8784,Female,28,Pune,Furniture,2,3908,2023-06-09,UPI,7816,Adult,Expensive,June,Friday
T00456,C2193,Female,25,Lucknow,Furniture,2,993,2023-12-26,Cash,1986,young Adult,Medium,December,Tuesday
T00457,C8461,Female,26,Jaipur,Fashion,3,803,2023-04-07,Card,2409,Adult,Medium,April,Friday
T00458,C7790,Other,62,Mumbai,Groceries,2,1576,2023-04-13,Card,3152,Senior,High,April,Thursday
T00459,C4185,Male,64,Chennai,Beauty,3,987,2023-12-22,Wallet,2961,Senior,Medium,December,Friday
T00460,C7291,Other,21,Bengaluru,Furniture,5,3351,2023-02-18,Card,16755,young Adult,High,February,Saturday
T00461,C9099,Male,28,Mumbai,Furniture,2,3648,2023-10-03,Card,7296,Adult,High,October,Tuesday
T00462,C7547,Female,24,Chennai,Books,2,1734,2023-08-23,UPI,3468,young Adult,High,August,Wednesday
T00463,C4997,Other,44,Hyderabad,Electronics,2,3389,2023-06-19,Cash,6778,Senior,High,June,Monday
T00464,C3417,Male,55,Lucknow,Sports,1,2792,2023-02-18,Card,2792,Senior,High,February,Saturday
T00465,C1090,Other,48,Chennai,Beauty,2,628,2023-02-01,UPI,1256,Senior,Medium,February,Wednesday
T00466,C2746,Other,69,Mumbai,Furniture,3,2699,2023-11-16,Card,8097,Senior,High,November,Thursday
T00467,C7965,Male,54,Ahmedabad,Beauty,1,2905,2023-08-28,Wallet,2905,Senior,High,August,Monday
